3000,3685.047184,4666.136699,8083.164654,9576.314487,11030.67052,12293.1918,13840.81072,15019.08877,15427.22202,15400.76676,15263.1886,15118.68053,14625.27215,13964.95285,13878.19892,13809.85889,13776.61351,1226.284459,1233.955856,1875.9282,1996.203937,2181.500805,2457.348328,2884.813825,3417.142947,4026.174869,4783.99646,5649.763754,6623.249705,7770.159393,9035.561613,10329.42961,11314.79265,12675.89653,2345.349492,2729.089355,4593.482479,5470.732839,6428.603589,7819.25028,9427.683856,11084.15847,12739.06138,14214.52255,15717.77533,17280.6722,17885.15682,18360.25371,18440.70344,18207.69436,18108.09743,17785.55627,1540.492938,1613.953752,2468.141274,2657.159451,3093.468366,3803.06233,4490.944032,5321.528272,6227.114535,7039.783786,7911.895578,8786.4692,9520.418792,10183.04033,10433.26118,10936.93266,11269.0105,1108.238201,1101.514495,1618.683893,1659.318867,1827.730403,2084.677087,2383.965408,2775.669585,3240.898488,3723.227615,4385.278804,5195.679772,6060.7365,7045.824603,8059.009907,9212.876194,10354.25046,2318.529685,2690.908571,4496.678004,5372.488741,6421.850595,7791.382975,9282.509953,11013.55137,13251.71076,14833.46126,16213.24266,16925.07218,17598.10757,17693.58384,17874.82901,17660.77618,16908.42237,16524.73308,1147.55525,1107.443775,1590.401103,1652.429392,1935.77344,2297.87883,2735.76446,3255.692973,3902.009398,4544.558891,5288.212432,5971.02377,6810.493344,7590.336042,8162.009513,8864.847517,9278.869452,1464.3107,1556.725782,2424.198052,2687.405875,3010.137573,3442.22105,3985.561479,4547.698611,5236.673841,5932.023926,6709.473108,7526.291518,8541.117334,9743.752407,10723.73899,12079.40546,13168.29161,2303.377824,2693.642519,4446.304857,5491.149269,6564.868004,8002.224808,9463.20008,11082.1793,13178.13527,14860.38253,16315.6134,17769.32363,18620.57183,19004.26753,18918.07882,18158.88518,17593.10285,17544.66814,1171.449339,1121.725186,1629.40797,1689.508807,1974.401455,2340.353478,2810.712748,3306.937324,3908.366249,4574.48822,5258.509336,5902.487284,6693.248019,7200.595714,7897.024208,8633.902931,9331.70965,1642.705013,1762.211305,2797.969701,3083.514195,3530.844177,4010.557237,4628.99123,5254.432079,6045.473087,6895.469022,7649.631374,8727.973616,9919.430033,10962.17355,11884.08973,12607.64005,13492.78483,2448.869269,2737.167865,4544.167553,5519.317964,6663.923372,7896.564902,9533.362935,11389.33507,13006.13671,14550.06863,15979.26084,17601.39342,18806.77557,18641.20921,18222.19753,17774.96794,17518.88298,16762.26238,671.2103222,502.7812903,596.4249316,455.7456536,416.3101934,411.7260894,433.9502827,468.9337711,498.4187368,552.4063215,626.6473933,719.7997228,834.256657,962.9230333,1125.040312,1292.034357,1506.494852,393.758203,426.1702589,684.8517395,796.8801814,931.7519003,1090.977141,1281.685338,1521.903363,1802.166169,2115.262465,2525.723246,3066.34574,3737.868135,4470.732205,5299.159152
5000,6010.657332,5466.781588,6004.121305,8047.25914,7887.724074,8971.202058,10310.41574,11421.91879,11780.59068,8761.30799,8180.374918,8644.50973,8770.948123,8895.105253,9764.648421,10652.1451,10421.0933,10759.85921,7069.722392,5567.663598,5177.066046,3369.530252,3014.198809,3402.485648,4173.123183,4999.437376,4661.584602,5356.547803,6647.859178,7821.434349,9290.855124,10954.35346,12097.69961,13240.05297,13890.62239,9350.121678,7673.685457,7592.49048,5482.457662,5672.856432,7086.112542,9219.007727,10986.11195,8316.548669,8807.735191,8934.092502,9817.61472,9727.820195,9416.861884,9882.420734,9434.748966,9805.14094,5737.683,4524.610666,4202.97388,2760.625734,2793.856164,3391.078303,4391.155172,5794.582907,5714.798684,6398.225109,7965.933091,9379.779147,10340.4275,11207.70022,11609.16508,12408.65564,12738.8614,8327.469464,6452.864388,5756.351085,3345.789653,2613.655371,2660.375243,3109.587431,3753.268864,3457.047627,4017.561828,4911.513635,6094.753981,7445.851827,8610.837152,9692.62547,11069.09882,12182.81973,9307.742202,8009.286302,7786.234228,5367.147476,5071.237241,6338.108278,7699.927396,9096.182829,7586.609753,8591.469024,9618.166395,10343.0737,11037.56114,10442.09926,10726.34388,9859.320694,9449.524963,5965.529015,5995.078478,5396.529778,3084.694377,2345.875408,2462.878388,2917.237906,3635.324662,3472.551475,4249.465345,5384.153009,6594.398582,7850.821341,8790.159516,10161.76064,11337.17628,12156.47534,8793.932539,8134.74398,7547.560528,4517.968388,3652.08536,3734.647169,4440.875925,5310.11081,4781.363077,5344.155649,6461.167582,7831.160187,9199.071271,10305.91867,11343.48102,12368.05957,12567.19713,8545.201919,7798.677304,7363.522632,4708.764301,4410.107563,5487.162802,6897.752674,8694.903265,7768.943652,8919.42413,9905.309718,10551.87605,11038.19866,11156.71362,11328.44569,10616.46144,10258.80016,5554.138231,5154.65631,5308.393237,3305.809441,2515.173765,2519.024346,2890.475678,3458.153081,3138.035481,3675.916298,4518.001285,5651.567351,6856.868074,8062.004168,9257.052831,10494.73603,11437.11505,8221.209618,7932.128048,8661.954387,5748.023063,4708.294803,4804.347723,5298.370347,6045.107119,4932.85551,5249.563205,6320.773405,7652.754414,8912.222855,10226.71646,11269.49062,12393.50288,13085.8924,9579.233829,8164.176975,8411.004456,5447.357583,4674.780946,5036.06201,6174.229563,7844.859273,6998.933496,8178.371342,9906.564856,11205.84874,11751.11776,11974.70991,11902.72013,10556.27016,9692.538083,4899.616006,5957.953336,6552.486493,5385.363026,4297.274538,3805.117941,3681.108277,3696.830151,2438.817205,1971.4796,1843.208524,1874.787479,2002.263258,2196.463519,2421.434084,2678.116056,2979.35908,2295.161196,2242.403526,2522.673958,2173.308023,1907.308744,1858.638982,2013.341126,2237.803959,1814.321708,1901.846016,2284.172325,2792.589419,3429.067463,4141.201327,4872.462008,5782.444222,6683.951252,5790.061111
0,0,113.3252573,232.6464853,336.4782365,450.3665555,552.6149767,678.5676944,882.4423826,1105.634164,1258.622754,1443.61799,1681.364096,1808.590004,1482.087201,1407.033885,1440.84611,1447.011118,1484.851569,1482.773773,1498.765324,996.2553184,687.0383415,342.6342078,283.8896467,255.0508376,292.6159582,321.1676789,403.1539405,498.6841861,566.8291633,550.5488917,589.89305,674.2897175,763.8939036,840.7490543,924.1138999,1017.909005,986.3763346,855.0602599,627.255031,614.6287097,637.4221451,715.1453086,748.3477016,919.8224539,1109.022788,1263.220032,1158.117411,1185.622337,1295.845583,1370.720024,1469.415592,1516.635441,1515.47537,1571.71319,444.4905929,58.33385518,0,10.52967095,102.9524287,234.3310242,369.0874424,523.1885133,620.7685086,595.0883235,667.0228145,757.0661944,842.822217,933.7088771,994.7975217,1113.180439,1176.912707,683.8386442,258.8527184,204.5863807,190.7045882,216.7002284,247.9269967,306.9535569,380.6280504,423.2368427,394.6726424,431.9395388,527.485797,611.3790855,675.7518564,759.3291213,872.2508521,991.751977,821.138044,508.0960893,501.2409945,538.6778452,583.1133843,619.0687867,772.9921184,969.3785508,1093.127701,1073.139929,1139.342505,1268.386107,1373.509863,1462.803905,1549.385666,1559.975122,1568.778955,1534.948907,41.63498741,0,10.24931489,62.63141442,172.7673386,270.2340546,394.5627246,476.5412231,442.9236063,489.8283233,549.6375043,625.8769813,709.8597116,797.9717525,865.6238268,948.0184919,992.3232444,485.9808121,411.2393144,368.0435966,360.5951522,316.3059565,411.5135382,501.72555,544.2844066,499.0145917,552.5080383,638.7763064,736.8177472,795.8908326,885.9526807,1004.770047,1095.099488,1159.261076,593.0678245,452.8439236,445.5389408,485.1353086,493.8688529,611.5154204,778.2265874,893.6773156,887.8893643,965.3008247,1116.927214,1276.970329,1393.425125,1544.45127,1603.276715,1591.743861,1553.31721,1214.931968,281.6317649,166.9272175,156.9284645,153.5143713,243.8124609,325.0245784,376.6187358,372.2947997,429.2149621,484.4036638,559.1894471,612.1848502,661.7335722,745.4732937,834.1195912,879.2690536,753.4345782,586.6327611,453.8087173,459.7234053,391.1567769,441.5606725,529.4135588,567.7980768,551.7441534,619.244806,703.8665066,799.526924,901.4280231,1004.358217,1077.903984,1132.391662,1156.902782,959.310511,649.7424149,509.8787534,518.5608802,469.8368223,540.1301196,687.1961381,834.3604689,853.9299588,972.5805241,1160.043269,1329.875034,1403.144518,1526.350945,1598.706846,1624.18571,1522.336834,1186.890581,1071.588912,285.6225223,226.9845395,161.6810178,166.9046533,230.1913417,197.9932592,115.2153487,136.3056738,138.9696998,184.0892848,178.1261474,169.9123599,186.3217299,200.5419482,198.8861999,162.1250756,187.5042671,109.5054281,134.5466375,147.9267484,171.6043664,212.8476362,218.6347513,167.9404905,227.9434001,291.8071698,344.8367871,397.8685923,429.2106459
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953.1737779,655.3193128,366.646059,62.5889158,0,0,0,0,0,0,0,0,0,0,0,0,0,989.2742808,822.8624331,637.8205602,437.3507288,242.1221341,74.56034157,0,0,0,0,0,0,0,0,0,0,0,0,1302.125709,1010.68568,709.029214,393.0984351,305.54802,286.6693532,297.2025015,296.0693242,262.9811713,213.0374297,138.9345377,35.07805925,0,0,0,0,0,833.9196097,633.4792785,409.3405084,172.8289947,38.22656784,0,0,0,0,0,0,0,0,0,0,0,0,797.6373307,643.9130262,465.018311,268.126847,105.7258801,8.117585495,0,0,0,0,0,0,0,0,0,0,0,0,1170.480835,861.1873791,553.1496038,246.8751438,235.4306777,238.1813739,232.1789173,225.656549,192.538242,141.2865255,65.00404061,0,0,0,0,0,0,671.0686844,506.9592366,310.9184587,107.3580822,15.06717688,0,0,0,0,0,0,0,0,0,0,0,0,1006.954764,805.0146623,588.3329362,358.1351466,247.354999,155.6371785,67.33757602,0,0,0,0,0,0,0,0,0,0,0,1267.31759,945.1704818,636.64052,401.7267582,342.9208939,314.375218,283.8312941,241.8084537,193.6814604,121.3412914,38.91057085,0,0,0,0,0,0,701.3651519,550.8722273,382.0111788,229.1014541,106.609235,19.72663539,0,0,0,0,0,0,0,0,0,0,0,996.9936539,773.4035804,544.5015321,358.6141344,227.0786712,131.3651143,30.92839694,0,0,0,0,0,0,0,0,0,0,0,1183.439514,883.7126028,646.8057904,443.1921557,390.9369192,350.6061203,323.2628349,281.9411089,227.6481726,196.2258692,179.8403281,155.9725294,119.9079363,80.49457252,38.32136973,1.776359068,0,98.14913822,56.33687479,26.81380825,0,0,0,0,0,0,0,0,0,0,0,0
30,28.18441407,23.89806392,23.23465385,26.73289579,30.35115452,34.52750076,39.64103048,44.86925123,51.08114181,58.56372208,68.01652156,79.27321018,88.20302723,98.29953502,110.8599327,123.6106812,138.145072,154.064194,168.8498148,186.4390676,204.0332421,219.3029425,235.3717992,250.4183925,261.0168578,273.7307513,290.1794457,307.3341823,326.6475741,352.1327532,378.4592495,410.5258768,442.7872774,479.4339757,520.3956632,562.1043788,611.1624687,643.8285262,659.2147437,684.4028891,711.916832,728.9562846,764.3569485,813.8522972,872.0414287,931.2084951,985.5862391,1035.412175,1095.563915,1157.772926,1224.736143,1288.576746,1366.504144,1442.06089,1504.433689,1235.644165,1010.057019,925.4702743,810.2741927,746.5390939,719.46873,721.5402378,740.8193732,765.3680604,792.3420181,824.4866373,861.5623719,906.9283878,952.4791729,1006.546778,1059.374264,1107.360071,1016.594245,915.2503968,837.8841016,729.7174154,639.8836838,584.4227011,559.4898475,556.1036797,554.5045345,558.4545685,570.833286,593.9044324,622.6118509,652.5789056,692.3194534,739.1525926,781.8041853,781.4582431,790.472715,801.7761147,814.0624829,831.4082885,855.5705533,894.2989686,950.6056774,1000.031365,1061.492674,1134.538961,1197.444342,1262.07807,1332.08249,1402.882577,1472.272636,1537.270449,1570.8851,1248.154688,1027.765193,861.0548241,683.9715078,608.1256346,568.6406044,557.7702421,546.3080146,549.4832724,567.3678725,590.8742606,621.8158078,654.6851372,689.759699,732.9308961,776.6260724,817.0710299,788.884345,759.9612833,734.6799034,698.032449,672.3681411,667.1511628,677.128562,684.4969751,691.1728667,711.4900414,736.8632312,771.4216887,802.4835744,845.2354422,898.603764,950.7290614,1001.475442,966.9565451,939.3139329,907.2109014,906.7523539,914.8630886,940.6819378,983.1053735,1024.30413,1073.225276,1125.042645,1191.384363,1240.201376,1302.698159,1371.811946,1444.161149,1526.036339,1575.697675,1614.239713,1218.187381,912.5368545,751.3586778,650.4413989,590.3172358,572.9336951,556.9083173,554.7351114,561.529738,579.7565504,603.4497054,636.203004,669.0122579,702.8149975,747.6120479,784.2194519,814.3420626,795.1875779,760.5149136,736.872006,712.8517929,712.4280761,719.1622068,717.671781,729.3598033,746.392808,774.2860728,812.5211629,843.3753998,897.5407007,942.3319015,1000.887102,1058.712904,1108.926475,1056.432497,976.5868592,944.2528437,926.0119556,942.642698,972.0152664,990.7634863,1034.288707,1090.344275,1149.080416,1215.237007,1284.721806,1354.841617,1434.669473,1481.828068,1526.71543,1557.746806,1601.352372,1141.910677,854.4968981,690.662481,567.1662939,490.1020742,405.7103359,340.7947512,298.0071209,272.1629779,256.0312781,246.0841507,243.6645432,242.1380123,245.2218685,246.4194985,246.9215077,252.3508873,237.1365036,222.9815393,217.6000138,217.0097894,216.7785251,217.695054,219.3004462,224.843257,233.9578952,243.7766315,256.6408361,270.0347425
0,4500,2025,911.25,5813.771674,2616.197253,1177.288764,529.7799438,238.4009747,10387.00735,4674.153308,2103.368989,946.516045,425.9322202,191.6694991,86.2512746,38.81307357,17.46588311,9386.843618,4224.079628,1900.835833,5866.273363,2639.823013,1187.920356,534.5641602,240.5538721,3864.060107,1738.827048,782.4721717,352.1124773,158.4506148,71.30277665,32.08624949,14.43881227,6.497465522,11918.97153,5363.53719,2413.591735,7992.433192,3596.594937,1618.467721,728.3104746,327.7397136,8444.589825,3800.065421,1710.02944,769.5132478,346.2809615,155.8264327,70.12189471,31.55485262,14.19968368,8497.663927,3823.948767,1720.776945,4846.499225,2180.924651,981.416093,441.6372418,198.7367588,4041.471196,1818.662038,818.3979172,368.2790628,165.7255782,74.57651021,33.55942959,15.10174332,6.795784493,11170.84818,5026.881679,2262.096756,6825.521489,3071.48467,1382.168102,621.9756457,279.8890406,2924.578757,1316.06044,592.2271982,266.5022392,119.9260076,53.96670344,24.28501655,10.92825745,4.917715851,9964.40191,4483.98086,2017.791387,8116.363796,3652.363708,1643.563669,739.6036509,332.8216429,7079.704396,3185.866978,1433.64014,645.138063,290.3121284,130.6404578,58.78820599,26.4546927,11.90461171,8878.7457,3995.435565,1797.946004,6204.646332,2792.090849,1256.440882,565.398397,254.4292786,2740.007291,1233.003281,554.8514764,249.6831644,112.357424,50.56084079,22.75237836,10.23857026,4.607356617,10205.53197,4592.489385,2066.620223,8251.248682,3713.061907,1670.877858,751.8950362,338.3527663,4149.047077,1867.071185,840.1820331,378.0819149,170.1368617,76.56158777,34.4527145,15.50372152,6.976674686,11134.39311,5010.476901,2254.714605,8033.431146,3615.044016,1626.769807,732.0464132,329.4208859,6356.216806,2860.297563,1287.133903,579.2102564,260.6446154,117.2900769,52.78053462,23.75124058,10.68805826,9559.624925,4301.831216,1935.824047,5510.3115,2479.640175,1115.838079,502.1271355,225.957211,2703.108855,1216.398985,547.3795432,246.3207944,110.8443575,49.87996087,22.44598239,10.10069208,4.545311434,9447.307815,4251.288517,1913.079833,7999.801168,3599.910526,1619.959737,728.9818814,328.0418466,4916.152143,2212.268465,995.520809,447.9843641,201.5929638,90.71683372,40.82257518,18.37015883,8.266571473,11157.87255,5021.042648,2259.469192,8364.520413,3764.034186,1693.815384,762.2169227,342.9976152,5711.155534,2570.01999,1156.508996,520.429048,234.1930716,105.3868822,47.424097,21.34084365,9.603379643,9504.964669,4277.234101,1924.755345,6228.297908,2802.734059,1261.230326,567.5536469,255.3991411,3427.927063,1542.567178,694.1552302,312.3698536,140.5664341,63.25489535,28.46470291,12.80911631,5.764102339,2412.898297,1085.804233,488.6119051,2238.038531,1007.117339,453.2028025,203.9412611,91.77356751,1853.305119,833.9873035,375.2942866,168.882429,75.99709303,34.19869186,15.38941134,6.925235102,3.116355796,5205.60216,2342.520972
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,108.6910147,170.9333246,229.593283,281.9082412,319.9185445,342.1444217,354.884358,308.2956082,242.6012028,103.1501121,124.4826096,117.7245466,125.2130627,136.2196581,153.5483948,172.3959057,189.2874728,193.4409311,201.562173,213.7369748,228.1852229,246.4910754,261.1356368,272.6308788,276.9616497,261.3603184,209.3343553,203.4210157,204.1349265,211.8555545,224.9089428,250.2115231,274.7515171,294.984254,301.7024042,311.8704144,326.5926407,337.7047294,365.5556372,372.5746233,383.1788178,378.8688216,75.40329135,16.23516934,7.011559331,50.53116665,74.62559193,106.3657871,136.4083291,164.8088163,187.4932138,194.7249824,205.9222346,224.1972597,246.1147338,262.442782,269.7331915,286.0255301,295.3655998,231.4519896,44.04455651,88.56785947,99.15471367,107.1491967,116.3731341,128.9921531,144.2068502,154.3765766,155.3621503,167.5684275,176.7217554,190.8859687,207.8673581,224.4066191,243.1360365,263.467447,254.0364092,167.2551607,171.9003099,173.6231775,189.0760953,197.18121,218.9739307,241.7159298,265.638859,276.759792,289.9565126,312.809857,324.4915489,341.4830999,356.3662366,367.9249,373.1701225,381.6096058,0,46.09276576,0,46.25143774,87.68691999,115.7806419,143.5342366,166.423812,164.1712391,175.2170203,188.658935,205.5011936,221.1801161,235.5989255,245.7506949,260.8125656,273.0407898,166.3190375,151.3611208,143.4202859,141.3893478,133.9334763,152.6305772,172.1288413,184.3751671,181.1472179,186.9513406,200.5935662,221.6609783,226.6235382,243.0861834,260.8083892,276.9998095,294.2699401,198.9754883,167.2357693,156.8848841,162.8245776,174.5990636,193.9698014,214.16231,239.5400857,251.4658941,268.113046,284.0972991,303.7329568,326.422795,357.5254911,377.3026879,386.4602363,388.6525222,342.5800923,0,46.0541394,83.77105128,88.57701795,111.9038057,135.9413599,147.8029021,148.0222096,158.2105804,172.2747209,189.0316075,197.0401631,207.8243057,219.5864515,236.4327594,250.0482938,233.5404025,199.6599573,168.1170603,165.7424501,154.586338,161.3616312,174.8203885,184.9362237,188.6557721,200.6535212,213.8973718,230.2028259,248.3757907,269.0687523,283.0298723,298.4191047,305.0279203,283.9798019,213.9157153,176.1382251,173.8649444,169.6855331,180.3319646,203.1032756,227.2767929,244.1303289,257.0668389,279.8175131,305.4835411,328.3780687,345.7439925,363.3115178,378.5297047,385.1788458,344.0225102,314.1443799,0,46.04398845,84.74369097,93.83626253,109.572922,100.684844,55.96846182,86.71607077,81.4577353,100.472345,95.90893793,91.71765155,102.5547919,103.4362091,103.1927656,82.4351782,100.5374534,49.61606254,84.32577748,87.56192168,96.47551597,109.0509464,108.6440175,86.00378268,110.143771,126.4305827
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20.32887727,30.58458853,39.5597162,47.76178463,54.82730817,60.71418917,66.01231053,70.58153167,74.97227339,78.65127468,82.00408042,85.214019,88.27885785,91.52611639,94.98454402,96.11645026,95.44663432,93.42995632,77.78261024,64.88841718,59.3564945,58.48226891,59.23144424,60.89311615,62.81678397,65.64422444,68.44358589,70.75930534,73.35846465,75.80487095,77.9692169,80.31132659,81.71748277,81.84821248,81.61883026,78.20999419,64.20934113,60.71848847,58.64297886,57.65571899,57.80729455,58.33058034,59.87885956,60.91429467,61.9305852,63.24187572,64.63682776,66.44471349,68.3296395,70.13013687,70.80240886,72.58967363,73.28184512,70.63307827,70.97370031,71.8565047,73.13707712,74.86763521,76.75984773,78.95937808,81.95313278,84.61011052,86.97884945,89.81349563,92.49285414,94.93465275,96.83833327,97.6808559,96.36728938,93.71405638,64.23528685,58.84776392,52.1686246,51.77852271,52.99964711,54.97100579,57.08467242,59.41678889,61.27370886,62.63898246,64.60824256,66.59589669,68.799706,70.95295596,71.85494857,73.13877227,73.70646873,70.31029375,68.7120541,66.85288832,65.92762268,65.11221396,65.69996376,66.56567858,67.70642408,68.8801751,70.02348803,71.54091519,73.33158244,75.12625557,77.10553739,78.53868966,79.11164,79.40211079,77.09393605,75.79259245,75.4138993,75.47157504,76.29346822,77.81185991,79.7988862,82.33304579,84.50688588,87.04809446,88.75481642,91.43298045,94.17864627,96.90201158,99.23461571,98.64651512,95.43381303,90.47317402,63.1347621,57.83264172,57.04155002,56.42137736,56.60660959,57.7993131,59.01264926,60.13362693,61.63271656,63.47238346,65.25209028,67.12258445,68.75283647,69.86764769,71.26323582,72.08655756,71.79612872,71.47320384,70.19462269,69.49511661,68.55449616,68.22765207,68.4964476,69.36432345,70.36782612,71.89204346,73.63062415,75.49053781,78.02482241,80.07960169,81.4100837,82.23966281,82.63842586,81.88551608,80.55438976,78.66733842,77.95954673,77.51779565,78.06377166,79.06634411,81.16114053,83.3374762,85.22185431,87.77550331,90.40132792,92.85965908,95.71222148,97.18805716,99.69650418,98.90028886,93.95070721,88.96363882,58.36111462,53.43387883,51.70392146,49.54531081,48.57001696,46.97478329,42.38219457,42.39918021,42.29131174,43.24051456,43.61527926,43.46523527,43.76043092,44.29730553,44.00792367,41.98699141,42.48061178,38.87509885,40.16233748,40.87123602,42.01501413,43.17063268,43.85281401
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
