2000,2471.9,3185.1,5583.1,6789.1,8068.8,9297.4,10828,12189,13026,13521,13859,14147,14083,13750,13770,13755,13747,1219.5,1224,1856.3,1969.5,2146.3,2414.9,2835.5,3360.5,3962.6,4713.1,5571.7,6538.9,7680.8,8943.8,10239,11232,12601,2351.2,2738.5,4612,5495.3,6459,7856.3,9470.6,11131,12787,14261,15762,17320,17915,18381,18456,18220,18118,17794,1540.6,1614.5,2469.4,2659.1,3096.2,3806.7,4495.2,5326.5,6232.7,7045.8,7917.9,8792.1,9525.4,10187,10437,10940,11271,1107.7,1100.9,1617.5,1657.9,1826,2082.7,2381.7,2773,3237.9,3719.9,4381.5
2000,2586.1,3478.9,6267,7847.8,9528.6,11102,13043,14631,15343,15520,15501,15436,14914,14155,14041,13933,13870,1189.5,1227.4,1906.1,2093.2,2361.3,2746.5,3332.3,4073.5,4932.1,6011.2,7244.3,8611.4,10183,11834,13392,14308,15703,2390.9,2866.1,4938.7,6056.7,7309.9,9160.1,11298,13428,15414,16958,18425,19786,19650,19440,18991,18320,17940,17410,1415.6,1518.2,2364.6,2629.9,3192.9,4101.6,5004.4,6110.8,7325.1,8399.6,9528.2,10605,11407,12057,12078,12470,12604,933.3,913.33,1319.7,1343,1515.3,1788.6,2122.4,2573,3127.2,3720.9,4550.3
2000,2357.7,2903.2,4944.4,5817.2,6733.4,7620.5,8725.1,9755.8,10501,11068,11552,12024,12288,12350,12567,12731,12878,1294.5,1278.3,1908.5,1967.6,2067.5,2239.8,2529.7,2883.6,3282,3770.7,4326.6,4949,5684.5,6511,7391.8,8146.4,9164.6,1842.8,2056.7,3353.6,3856.2,4402.5,5198.1,6139.7,7157.8,8260.8,9385.4,10619,12039,13116,14212,15011,15534,16069,16347,1865.1,1944.5,2962.5,3123.5,3476.8,4062.7,4590.8,5204.8,5851.5,6420.3,7032.8,7651,8187.9,8702.6,8958.3,9397.7,9739.4,1085.3,1042.5,1492.2,1470.9,1538.8,1671.8,1827,2037.3,2289.2,2550.3,2910.4
