2000,2471.9,3185.1,5583.1,6789.1,8068.8,9297.4,10828,12189,13026,13521,13859,14147,14083,13750,13770,13755,13747,1219.5,1224,1856.3,1969.5,2146.3,2414.9,2835.5,3360.5,3962.6,4713.1,5571.7,6538.9,7680.8,8943.8,10239,11232,12601,2351.2,2738.5,4612,5495.3,6459,7856.3,9470.6,11131,12787,14261,15762,17320,17915,18381,18456,18220,18118,17794,1540.6,1614.5,2469.4,2659.1,3096.2,3806.7,4495.2,5326.5,6232.7,7045.8,7917.9,8792.1,9525.4,10187,10437,10940,11271,1107.7,1100.9,1617.5,1657.9,1826,2082.7,2381.7,2773,3237.9,3719.9,4381.5
10000,7007.1,8687,14741,16501,17800,18502,19498,19813,19091,17994,16999,16169,15105,14106,13965,13912,13936,1313.9,1346.1,2071.6,2226.4,2433.9,2732.6,3189.5,3754.6,4395.1,5187.6,6086.6,7086,8250.2,9515,10785,11708,13006,2287.3,2640.1,4422,5246.1,6151.6,7479.9,9029.2,10641,12274,13758,15278,16876,17561,18116,18247,18051,17980,17676,1541,1610.2,2457.1,2639.1,3066,3765.8,4446.4,5269.4,6168.5,6976.6,7846.7,8719.7,9454.1,10119,10375,10883,11221,1111.2,1105.5,1625.8,1668.1,1838.2,2097,2398.2,2792,3259.5,3744,4408.8
400,501.8,656.44,1158.1,1462,1822.7,2232.9,2791.3,3427.2,4066.8,4748.3,5470.1,6291.6,7117.7,7893.1,8722,9505.8,10283,1635,1775.9,2836.5,3139,3454.7,3874,4495.4,5240.8,6054.8,7033.3,8116.8,9264.8,10536,11834,13062,13787,14914,2191.5,2518.6,4208.2,4984.9,5873,7197.9,8771.2,10433,12136,13704,15307,16980,17712,18288,18452,18257,18144,17773,1462.9,1522.9,2317.1,2482,2923.2,3614.2,4281.6,5087.8,5972.4,6774.3,7642.3,8521.5,9274,9963,10253,10791,11162,1137.7,1142.8,1693.9,1752.4,1940.3,2218.2,2538.9,2955.2,3446.2,3952.4,4645
