2066.5,1901.4,2716.2,1640.5,1381.9,2649.1,1224.3,1608.6,2837.7,1080.1,1644.3,2796.2,125.14,560.68
2066.5,1901.4,2716.2,1640.5,1381.9,2649.1,4274.7,5589.9,6799.9,4578.2,5433.4,6797.7,4147.1,5083.5
