4133,3802.8,5432.4,3281.1,2763.9,5298.2,2448.6,3217.1,5675.4,2160.2,3288.7,5592.4,250.28,1121.4
4133,3802.8,5432.4,3281.1,2763.9,5298.2,2178.9,2228,5405.2,2427.4,2119,5240.4,1611.6,1482.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,637.04,895.18,819.46,672.9,874.77,835.51,668.25,868.48
